"19,33,41,31,4,38"
"5,18,19,28,4,7"
"31,4,12,32,23,41"
"27,29,17,15,46,3"
"23,43,24,2,42,44"
"37,8,5,21,12,24"
"37,11,8,22,32,15"
"24,42,37,48,3,31"
"46,31,18,19,37,8"
"13,31,26,27,49,42"
"34,12,8,2,23,41"
"3,11,29,27,14,36"
"7,14,32,27,2,39"
"23,43,34,9,17,18"
"16,48,21,46,49,23"
"34,16,23,33,37,31"
"2,13,23,21,14,44"
"9,7,40,42,21,45"
"30,22,32,49,17,20"
"28,4,16,17,29,15"
"14,36,1,39,25,16"
"28,9,18,44,20,30"
"10,19,8,30,46,9"
"38,16,44,36,40,18"
"26,49,24,35,38,11"
"32,33,34,46,30,29"
"19,26,25,1,32,35"
"4,47,14,49,19,7"
"35,46,16,22,25,1"
"23,14,10,19,37,38"
"25,1,39,31,24,3"
"12,38,44,6,39,9"
"35,44,2,24,49,7"
"1,15,30,24,33,2"
"26,24,5,37,23,16"
"35,28,26,39,15,24"
"43,40,31,30,32,8"
"15,28,17,18,9,38"
"24,3,36,27,42,1"
"36,18,3,45,29,41"
"40,19,6,44,32,31"
"3,25,17,30,1,23"
"30,8,38,47,1,15"
"2,25,17,18,11,43"
"18,23,10,25,38,13"
"45,5,42,22,18,10"
"10,34,9,14,48,31"
"15,31,29,25,7,39"
"34,8,28,24,42,36"
"21,8,48,39,10,35"
"37,14,5,35,38,11"
"20,22,40,31,16,30"
"27,49,3,23,44,7"
"3,4,29,41,6,47"
"40,17,12,2,8,39"
"43,42,19,31,48,36"
"39,26,12,44,28,23"
"41,2,19,3,48,11"
"4,37,34,45,39,6"
"30,39,47,14,7,12"
"43,1,21,19,26,10"
"13,47,38,16,27,17"
"5,7,6,4,13,39"
"7,23,38,30,45,41"
"35,38,20,30,34,37"
"16,43,35,37,41,25"
"14,2,37,9,4,23"
"32,9,42,19,26,37"
"42,17,10,20,26,36"
"3,42,23,18,35,17"
"48,28,3,11,12,21"
"34,41,1,37,3,47"
"41,6,45,31,5,22"
"28,20,31,5,12,30"
"46,9,17,16,30,11"
"12,33,3,18,13,8"
"34,1,11,33,30,44"
"40,10,22,1,21,39"
"18,25,31,33,15,43"
"38,4,16,33,21,34"
"34,26,16,12,5,4"
"15,29,44,21,19,12"
"30,12,18,4,47,16"
"28,31,13,10,32,39"
"8,29,25,33,22,27"
"11,26,10,8,41,32"
"12,30,5,22,41,43"
"12,24,44,46,7,10"
"38,42,18,34,43,16"
"43,28,44,45,19,11"
"42,35,43,46,8,23"
"28,23,26,15,12,10"
"41,40,13,8,36,39"
"14,45,23,26,15,2"
"45,9,22,27,46,24"
"23,22,31,44,43,37"
"9,18,45,3,27,30"
"6,46,25,11,9,47"
"9,39,2,43,1,41"
"6,17,23,15,10,37"
"11,16,48,31,46,21"
"11,37,10,6,9,15"
"37,15,38,34,46,21"
"40,16,49,35,28,21"
"10,41,5,33,32,20"
"1,10,23,24,7,39"
"40,33,16,18,5,1"
"29,44,17,24,46,28"
"10,12,45,29,25,4"
"17,49,27,37,39,9"
"20,36,43,42,24,37"
"7,12,27,25,26,16"
"6,7,12,11,44,10"
"24,45,2,43,30,42"
"41,5,12,40,18,49"
"32,9,19,12,46,43"
"31,2,41,36,45,5"
"35,2,19,26,8,39"
"1,22,25,41,4,37"
"41,5,47,20,25,38"
"5,14,39,36,23,6"
"37,30,24,42,35,18"
"11,28,48,10,25,37"
"16,29,4,42,49,43"
"29,20,26,45,18,35"
"32,15,41,46,1,3"
"25,19,21,36,47,2"
"7,8,25,38,10,47"
"3,8,34,19,47,31"
"49,5,20,25,33,19"
"26,46,43,9,30,34"
"26,5,23,31,13,2"
"5,37,34,3,29,4"
"2,28,3,17,18,47"
"2,20,42,27,48,49"
"11,32,10,36,35,26"
"8,24,35,29,34,43"
"39,21,22,20,35,25"
"37,26,44,35,27,20"
"15,23,43,42,3,49"
"9,34,23,14,41,27"
"44,41,47,43,31,12"
"15,45,43,24,38,8"
"3,18,33,38,43,4"
"38,2,26,8,36,7"
"1,47,8,33,18,11"
"12,2,6,37,47,26"
"11,44,8,47,29,40"
"8,17,27,4,33,10"
"46,18,17,26,29,3"
"26,9,41,14,22,3"
"24,11,40,22,45,36"
"1,8,32,12,41,43"
"12,8,49,20,14,48"
"8,35,10,9,21,27"
"22,34,10,17,37,14"
"7,18,40,46,9,36"
"49,45,15,39,4,31"
"25,27,15,48,30,42"
"2,14,45,46,26,6"
"1,22,41,43,39,23"
"5,2,47,25,34,12"
"17,28,26,37,14,10"
"2,4,35,13,21,20"
"25,21,1,20,4,46"
"22,31,45,35,43,44"
"37,44,10,9,7,39"
"48,13,33,37,44,41"
"4,5,24,23,9,1"
"47,17,15,8,6,39"
"31,40,39,33,6,13"
"14,48,49,38,3,17"
"42,17,34,23,36,30"
"12,19,5,8,36,40"
"48,1,26,42,8,22"
"37,7,23,30,49,31"
"33,37,21,45,24,5"
"20,42,38,23,33,21"
"32,43,8,27,5,37"
"16,23,20,17,38,15"
"25,9,10,20,44,8"
"3,15,1,4,22,33"
"29,48,5,37,49,21"
"24,29,25,19,26,20"
"21,49,14,43,17,7"
"32,42,27,14,16,26"
"27,43,26,16,34,9"
"21,27,22,26,45,33"
"32,4,39,12,1,6"
"43,41,31,20,4,18"
"6,41,36,49,10,37"
"24,7,22,1,13,2"
"5,21,37,15,45,22"
"9,34,18,35,6,42"
"35,12,34,43,16,37"
"16,31,8,28,21,47"
"47,6,12,21,33,23"
"31,15,33,19,37,10"
"20,14,28,44,22,11"
"28,38,21,25,13,19"
"29,16,47,37,44,13"
"6,31,1,17,2,39"
"39,4,10,2,16,21"
"22,48,33,28,43,29"
"39,4,2,21,34,43"
"40,27,29,48,42,35"
"2,12,10,8,42,7"
"32,33,13,1,48,10"
"7,49,27,35,10,41"
"10,30,17,33,45,27"
"35,3,45,7,27,40"
"27,10,42,49,45,23"
"22,48,36,37,18,43"
"6,9,13,49,31,2"
"25,10,39,30,45,47"
"19,24,25,35,30,41"
"30,23,47,41,15,44"
"44,5,39,38,37,43"
"46,18,7,26,49,22"
"20,18,40,46,43,32"
"36,7,39,1,43,34"
"10,17,35,41,49,7"
"31,16,44,19,29,9"
"17,14,30,16,15,3"
"1,47,2,20,14,7"
"31,34,33,7,35,47"
"14,3,28,15,12,18"
"12,18,44,42,4,19"
"31,28,23,39,21,20"
"3,23,46,45,5,24"
"2,28,31,42,10,7"
"27,24,39,38,25,40"
"13,49,14,3,10,19"
"5,11,32,19,48,15"
"28,4,3,13,16,36"
"6,36,33,3,13,22"
"37,40,45,14,18,4"
"20,15,34,48,44,13"
"21,19,16,43,41,3"
"18,6,33,7,32,42"
"16,41,24,1,13,19"
"4,37,2,28,42,11"
"30,11,42,28,39,49"
"41,7,43,36,11,12"
"47,6,37,20,11,15"
"3,26,25,47,30,16"
"28,25,30,31,7,22"
"32,9,4,41,25,46"
"22,23,10,19,17,37"
"46,19,31,44,35,8"
"14,23,3,42,25,35"
"4,26,42,19,33,29"
"30,42,39,43,24,23"
"47,21,9,41,22,4"
"15,42,1,38,47,18"
"19,34,47,42,37,18"
"18,32,43,15,37,20"
"2,25,15,47,16,1"
"12,25,4,23,49,27"
"32,25,24,14,33,9"
"30,41,34,23,22,26"
"22,5,11,32,40,30"
"15,16,40,10,11,19"
"49,12,7,41,44,47"
"47,38,43,32,29,7"
"42,5,31,48,43,1"
"48,9,31,22,5,47"
"27,11,41,4,20,37"
"13,46,39,41,10,44"
"3,30,38,20,16,24"
"11,18,26,23,17,39"
"18,19,20,1,48,27"
"42,44,23,13,34,11"
"16,11,2,38,12,22"
"13,28,39,5,9,35"
"22,9,29,31,37,7"
"31,23,26,24,4,33"
"2,6,17,5,48,4"
"1,11,4,27,45,19"
"30,4,23,43,27,22"
"28,27,23,25,5,44"
"33,7,28,41,40,23"
"41,20,44,28,36,37"
"37,1,48,46,20,13"
"26,24,31,48,7,17"
"49,12,5,34,43,33"
"35,22,8,46,4,21"
"34,42,24,10,18,19"
"14,26,47,11,42,2"
"5,35,27,17,23,39"
"25,35,15,46,18,44"
"45,39,42,44,8,26"
"7,31,32,18,17,26"
"17,39,32,10,26,27"
"8,49,31,29,47,9"
"4,3,16,11,10,24"
"44,43,27,6,14,10"
"19,16,47,15,40,38"
"20,12,11,41,43,9"
"34,32,40,37,48,23"
"12,42,43,4,44,30"
"14,26,12,1,5,27"
"38,16,11,35,14,42"
"33,23,38,19,22,44"
"28,10,46,26,24,13"
"35,44,29,34,11,25"
"47,43,16,44,36,8"
"1,37,29,46,7,6"
"25,30,46,31,12,13"
"27,15,17,25,36,23"
"38,7,31,3,40,18"
"17,22,42,39,40,48"
"15,41,24,47,14,22"
"19,37,18,42,8,27"
"42,7,30,33,27,38"
"6,30,10,46,32,43"
"35,13,16,49,21,38"
"24,12,37,38,45,29"
"25,21,14,13,8,5"
"25,12,37,17,30,43"
"21,49,48,1,45,29"
"47,2,18,38,22,39"
"37,26,20,1,48,41"
"17,32,26,45,10,12"
"38,4,26,7,14,2"
"16,35,25,9,33,40"
"14,41,34,29,45,28"
"34,42,19,46,27,49"
"15,24,6,13,40,46"
"30,34,21,8,47,24"
"45,30,27,8,6,48"
"19,45,8,39,49,37"
"5,1,27,36,18,8"
"29,40,39,22,20,16"
"20,1,17,15,16,31"
"8,20,25,31,3,2"
"19,22,33,35,28,29"
"11,23,32,43,38,25"
"47,40,3,16,46,28"
"36,46,34,5,39,13"
"37,16,41,30,49,6"
"3,43,34,21,22,19"
"9,46,31,20,39,25"
"16,49,48,7,4,15"
"30,12,19,28,27,18"
"16,31,9,27,6,39"
"4,34,46,17,28,2"
"35,12,25,20,37,41"
"40,47,6,34,13,10"
"38,13,16,25,37,46"
"5,17,48,6,33,13"
"37,33,43,6,24,5"
"27,43,41,19,6,31"
"31,14,33,37,30,4"
"39,31,46,7,2,8"
"8,27,39,31,46,30"
"38,16,18,28,44,31"
"48,3,1,35,7,44"
"6,4,27,45,2,34"
"43,48,32,46,26,37"
"1,39,33,44,11,15"
"43,35,8,40,48,27"
"32,1,10,37,49,35"
"41,46,16,12,35,39"
"28,43,8,7,16,27"
"33,48,1,42,46,10"
"3,9,31,38,1,45"
"26,23,42,33,35,20"
"49,35,37,10,5,11"
"41,35,18,1,14,39"
"34,18,19,3,6,39"
"28,33,42,26,30,36"
"20,16,17,1,25,10"
"10,35,11,37,25,29"
"25,31,11,5,29,1"
"1,45,48,20,49,27"
"11,40,15,42,16,27"
"6,47,7,43,14,19"
"25,30,3,48,45,20"
"17,23,38,16,27,28"
"43,42,25,17,1,11"
"24,31,20,41,36,29"
"44,41,31,11,10,13"
"14,1,40,47,8,36"
"37,42,36,19,7,30"
"16,46,11,47,4,29"
"21,41,30,6,15,23"
"36,8,38,6,41,19"
"6,37,27,12,32,15"
"27,26,49,36,17,33"
"40,21,23,47,4,29"
"21,46,25,18,10,30"
"43,22,8,15,13,28"
"26,48,5,2,38,17"
"2,28,34,11,21,43"
"16,4,21,9,1,42"
"26,30,36,28,12,43"
"11,29,7,4,37,13"
"39,43,36,18,46,30"
"37,30,12,27,8,16"
"10,42,14,12,25,5"
"12,15,31,35,25,33"
"6,16,46,26,1,47"
"29,4,11,17,25,18"
"35,30,2,16,28,7"
"41,43,40,46,4,21"
"14,32,25,44,37,22"
"4,49,14,39,38,18"
"44,2,26,47,23,12"
"29,17,10,1,36,34"
"11,2,24,14,30,48"
"18,23,37,35,1,3"
"13,5,18,10,39,16"
"32,42,8,29,12,28"
"44,26,3,19,11,13"
"22,2,43,49,5,34"
"39,9,17,49,23,26"
"25,7,2,5,1,8"
"2,31,27,25,43,4"
"17,42,44,1,19,37"
"21,25,23,9,48,4"
"36,21,4,24,26,22"
"44,33,2,13,49,26"
"33,15,30,18,46,24"
"1,13,36,18,6,37"
"40,31,32,16,42,6"
"40,29,13,9,37,35"
"5,16,30,20,41,3"
"36,22,42,19,40,34"
"15,16,39,42,19,29"
"40,14,4,11,31,21"
"20,29,30,48,25,43"
"47,30,46,17,33,8"
"39,33,40,29,9,14"
"22,4,21,18,25,42"
"47,46,18,41,32,34"
"29,4,34,26,17,11"
"49,46,19,9,43,34"
"22,35,40,39,45,7"
"35,47,19,30,13,28"
"44,14,1,30,46,32"
"39,27,40,6,9,49"
"23,47,19,42,3,11"
"47,31,39,48,37,21"
"42,46,7,33,18,9"
"40,45,7,24,34,14"
"2,29,8,13,23,10"
"24,15,23,39,26,12"
"6,38,23,9,3,29"
"36,41,37,1,2,7"
"44,2,15,30,20,47"
"10,5,31,26,16,48"
"7,20,6,13,21,47"
"2,48,8,30,45,38"
"21,5,8,35,24,38"
"18,44,29,15,14,38"
"11,44,26,37,49,34"
"33,46,16,26,7,2"
"18,9,48,36,33,39"
"30,15,28,4,40,48"
"45,13,22,25,48,37"
"31,8,35,15,14,10"
"29,49,47,30,6,13"
"1,43,47,20,37,38"
"38,26,4,33,10,28"
"27,34,14,16,49,15"
"8,24,46,28,41,48"
"49,11,24,5,36,32"
"18,8,27,15,17,28"
"15,32,40,36,24,46"
"40,14,37,48,38,20"
"26,18,1,13,4,19"
"24,41,48,35,25,12"
"19,7,13,31,8,34"
"48,4,26,3,6,23"
"9,21,47,4,25,11"
"35,40,34,22,8,47"
"11,33,24,47,7,35"
"20,34,9,46,15,35"
"8,25,9,21,48,17"
"38,40,25,43,41,10"
"19,40,12,48,6,49"
"47,37,7,23,1,30"
"28,10,39,44,40,30"
"23,19,28,13,24,49"
"1,47,32,25,49,28"
"6,46,28,9,35,12"
"22,16,47,29,7,9"
"24,8,28,40,11,15"
"23,16,7,42,26,18"
"4,35,17,2,46,23"
"18,28,45,21,8,25"
"40,24,11,20,7,41"
"39,49,19,21,12,9"
"39,25,13,17,40,11"
"11,36,12,18,34,29"
"12,10,14,6,43,36"
"21,22,35,38,8,46"
"24,27,21,19,41,36"
"5,34,31,35,10,49"
"39,31,42,4,36,5"
"41,25,36,47,14,16"
"1,27,34,37,11,22"
"3,44,40,41,10,18"
"3,29,15,21,23,30"
"19,37,48,44,28,49"
"34,30,22,6,42,25"
"37,20,34,24,38,17"
"37,13,32,1,7,22"
"2,35,43,24,17,28"
"22,33,5,13,26,45"
"21,26,34,36,25,14"
"21,30,36,8,18,11"
"30,28,23,36,21,7"
"33,45,9,39,28,15"
"23,40,2,15,34,14"
"47,26,27,28,16,14"
"26,28,4,8,14,48"
"41,39,32,1,17,18"
"10,46,17,49,15,4"
"15,42,4,14,11,9"
"25,37,38,31,4,45"
"36,31,12,6,49,9"
"44,6,42,35,38,29"
"48,4,26,13,41,16"
"12,4,39,19,49,16"
"32,35,46,6,8,43"
"8,46,24,33,42,44"
"3,26,13,18,44,27"
"45,29,41,8,24,14"
"22,44,8,3,49,5"
"31,16,15,34,30,8"
"40,37,18,41,14,11"
"26,6,31,5,14,33"
"47,42,12,45,36,39"
"47,1,12,44,8,41"
"33,17,20,5,36,11"
"1,17,23,19,7,45"
"38,34,17,26,13,39"
"2,41,7,38,11,37"
"6,1,29,20,9,13"
"8,22,14,1,13,16"
"49,31,41,34,47,26"
"21,44,9,46,49,29"
"41,7,38,11,25,23"
"48,28,37,11,38,24"
"23,44,35,47,21,32"
"16,1,14,31,32,4"
"45,13,40,25,35,1"
"49,28,30,24,23,41"
"38,13,23,30,27,21"
"12,44,16,42,7,43"
"33,38,22,6,30,32"
"29,11,18,19,38,1"
"28,1,37,46,36,26"
"21,5,45,6,43,39"
"14,23,31,30,12,22"
"48,11,28,9,32,30"
"19,13,8,5,35,45"
"14,38,18,6,19,24"
"37,28,34,41,19,11"
"46,42,43,49,17,10"
"3,43,18,40,30,44"
"6,31,48,12,45,11"
"1,34,40,2,21,31"
"45,13,19,3,30,25"
"19,44,25,8,24,16"
"33,32,34,9,26,15"
"36,25,41,32,2,16"
"24,48,12,32,45,34"
"42,44,27,6,36,47"
"13,34,18,28,36,2"
"22,24,7,8,34,33"
"37,2,5,44,26,38"
"23,45,25,4,3,40"
"16,21,19,2,23,28"
"8,9,34,27,23,4"
"3,35,10,28,23,18"
"37,16,20,30,3,45"
"23,7,42,35,4,31"
"8,42,19,3,39,23"
"8,14,27,16,4,21"
"3,34,21,43,20,37"
"9,32,43,33,31,25"
"35,30,33,5,36,19"
"24,2,47,39,4,48"
"17,32,37,5,41,35"
"32,41,5,6,39,42"
"13,43,35,18,6,44"
"43,20,13,47,10,15"
"43,11,45,26,9,39"
"28,13,26,48,37,3"
"3,10,45,43,18,2"
"47,24,7,36,10,23"
"47,6,4,23,1,21"
"38,6,29,5,8,31"
"19,24,29,7,31,39"
"33,31,7,11,22,43"
"37,39,48,16,14,31"
"8,36,30,24,21,1"
"24,45,16,49,3,48"
"36,17,12,3,27,34"
"46,10,6,18,16,45"
"38,18,8,27,25,6"
"2,47,26,18,39,28"
"12,41,5,23,2,47"
"35,49,38,48,5,25"
"6,44,41,33,23,47"
"46,39,6,15,32,22"
"22,44,18,40,23,19"
"12,45,39,2,3,22"
"43,18,21,46,15,36"
"28,36,41,42,40,4"
"16,20,41,22,47,9"
"1,3,40,38,17,26"
"42,3,34,23,27,21"
"40,19,42,43,34,2"
"16,44,37,19,33,45"
"6,12,7,48,21,24"
"33,38,28,3,22,1"
"10,2,42,6,21,32"
"21,1,7,34,9,48"
"11,16,28,31,38,41"
"23,19,38,13,25,36"
"27,33,44,36,34,8"
"12,28,7,25,22,31"
"33,40,17,41,3,5"
"10,23,24,7,38,40"
"22,10,37,16,19,24"
"37,43,24,47,39,5"
"4,49,19,32,25,13"
"32,23,35,34,18,5"
"17,10,47,22,18,9"
"21,1,30,36,45,48"
"13,29,25,24,44,20"
"5,34,10,31,26,21"
"3,43,47,40,33,48"
"4,5,34,38,48,7"
"16,46,10,38,4,31"
"3,46,4,38,21,36"
"8,13,28,14,15,7"
"12,13,36,26,4,24"
"19,10,25,38,24,4"
"30,35,31,42,40,7"
"31,43,34,9,22,42"
"8,30,41,26,24,14"
"23,26,13,36,45,24"
"23,11,37,44,19,6"
"41,6,21,1,14,22"
"47,15,24,36,6,8"
"14,21,15,34,28,19"
"45,28,22,13,30,10"
"24,29,6,25,32,26"
"16,11,43,8,40,47"
"8,37,10,18,7,40"
"10,1,38,28,8,9"
"6,28,44,2,27,38"
"49,3,13,2,46,31"
"9,38,43,27,49,48"
"49,19,10,15,38,44"
"25,19,35,17,13,33"
"1,31,18,29,3,46"
"28,4,47,25,5,17"
"38,45,18,11,40,14"
"1,5,4,7,34,44"
"39,5,34,16,7,43"
"45,30,47,33,32,44"
"6,15,25,26,41,14"
"13,44,9,43,45,3"
"1,6,44,48,13,45"
"16,49,45,9,14,31"
"28,26,1,23,35,46"
"8,23,2,6,26,42"
"14,10,4,49,25,45"
"27,44,4,25,46,9"
"43,5,39,47,37,13"
"12,32,1,46,16,33"
"13,37,2,1,34,8"
"15,39,23,22,45,47"
"15,43,6,31,3,4"
"26,24,44,48,16,23"
"31,47,11,14,22,12"
"21,27,33,48,23,28"
"22,5,1,20,30,11"
"20,11,42,21,26,30"
"43,42,24,2,1,31"
"43,23,41,40,20,42"
"27,25,19,44,48,45"
"20,10,9,11,44,24"
"38,36,7,24,29,1"
"45,3,1,23,16,8"
"27,9,39,35,26,7"
"15,8,39,16,47,44"
"10,6,26,22,40,18"
"47,1,23,3,48,45"
"33,30,17,35,47,2"
"46,26,48,16,25,4"
"28,34,12,19,42,18"
"42,20,24,36,27,37"
"8,21,38,29,14,46"
"14,9,40,44,4,38"
"16,10,44,46,26,18"
"20,21,9,35,2,29"
"27,29,20,43,10,30"
"47,29,6,44,8,31"
"6,8,36,7,45,13"
"17,42,12,21,36,25"
"22,20,29,6,40,46"
"28,13,14,22,7,41"
"29,19,20,49,4,16"
"38,15,26,44,47,30"
"27,16,2,41,25,35"
"10,18,22,35,33,9"
"14,40,39,3,5,48"
"26,24,29,14,5,35"
"45,14,38,3,33,15"
"33,41,34,39,16,10"
"31,16,41,1,22,45"
"8,30,43,44,22,26"
"6,37,9,48,31,8"
"2,38,9,3,32,28"
"12,5,15,46,1,9"
"2,46,3,37,24,26"
"45,26,3,7,47,8"
"12,42,32,38,47,9"
"47,17,28,42,3,34"
"40,25,48,3,8,36"
"41,24,46,15,49,33"
"13,41,3,23,12,16"
"12,32,30,49,3,18"
"34,12,14,24,36,23"
"30,13,36,44,23,4"
"31,44,6,49,5,39"
"29,44,6,37,22,18"
"27,44,8,16,12,4"
"26,37,9,44,46,24"
"47,20,31,26,21,5"
"10,26,37,8,31,22"
"26,8,42,39,36,14"
"34,38,42,39,9,5"
"38,22,46,4,27,36"
"37,6,41,22,21,42"
"29,1,19,9,49,16"
"23,40,35,12,17,27"
"18,5,22,6,38,43"
"26,42,43,12,35,36"
"14,1,23,27,33,30"
"26,35,38,20,42,8"
"30,42,1,48,32,45"
"41,6,4,47,17,19"
"6,28,9,26,20,22"
"26,10,3,49,24,38"
"42,16,18,3,37,19"
"25,10,32,7,43,22"
"32,39,19,25,2,30"
"46,32,14,31,12,1"
"19,33,21,10,24,35"
"18,4,40,36,47,34"
"45,39,41,49,3,1"
"43,31,39,32,4,34"
"22,12,37,31,6,42"
"36,33,38,43,35,5"
"36,34,35,11,33,17"
"23,40,14,46,10,16"
"25,41,5,46,38,19"
"37,18,43,32,14,16"
"44,13,35,21,25,5"
"47,3,43,20,48,42"
"48,12,19,17,34,23"
"38,48,5,10,18,8"
"27,35,9,17,23,10"
"40,9,23,25,31,46"
"10,31,4,11,26,47"
"5,34,33,14,6,40"
"36,3,16,29,25,11"
"49,48,40,31,26,14"
"42,47,15,28,27,22"
"42,23,17,8,4,18"
"31,9,5,22,21,6"
"9,10,39,36,27,24"
"33,44,29,36,9,6"
"32,10,11,25,12,42"
"41,22,1,2,48,36"
"17,5,49,39,29,47"
"38,7,16,19,39,33"
"29,36,7,34,49,14"
"37,40,39,28,16,14"
"16,36,44,25,6,9"
"15,9,47,10,27,21"
"32,11,13,7,43,6"
"17,20,23,15,31,35"
"49,45,13,47,1,5"
"23,31,17,11,26,38"
"20,4,16,19,17,15"
"6,47,7,33,3,12"
"2,39,6,9,28,49"
"12,6,39,30,43,34"
"31,49,18,9,17,19"
"1,31,42,35,9,15"
"15,16,28,43,23,2"
"36,9,34,4,11,45"
"2,36,45,7,35,18"
"3,14,35,24,44,32"
"18,48,22,45,31,14"
"47,20,30,44,27,26"
"2,40,31,14,48,18"
"39,18,6,28,44,15"
"35,44,11,39,27,45"
"18,43,23,37,20,33"
"31,41,4,2,27,22"
"15,21,31,17,24,40"
"28,16,44,30,20,29"
"24,35,3,45,40,1"
"4,32,37,14,3,29"
"7,47,1,32,8,35"
"21,38,14,44,34,30"
"10,12,19,4,25,8"
"23,31,15,36,37,46"
"26,11,5,22,6,14"
"41,44,40,34,28,30"
"42,1,2,23,44,3"
"9,25,34,20,1,27"
"48,17,42,8,43,6"
"13,39,29,33,36,26"
"3,40,48,8,41,14"
"36,31,24,30,42,38"
"27,47,7,40,2,4"
"27,38,21,12,20,40"
"24,37,19,28,34,12"
"25,10,33,9,35,7"
"21,22,13,26,42,20"
"9,26,25,31,11,6"
"49,1,14,41,29,30"
"35,36,24,2,27,42"
"22,4,18,9,23,2"
"49,26,46,45,3,11"
"24,45,46,16,30,20"
"20,24,49,34,8,22"
"23,25,3,26,1,14"
"46,36,9,27,26,11"
"45,26,3,32,47,43"
"27,11,22,7,39,18"
"33,22,28,23,4,7"
"46,14,34,45,47,36"
"36,15,21,44,10,6"
"19,36,9,37,23,22"
"30,32,12,34,14,3"
"7,4,23,41,6,27"
"34,46,4,48,38,39"
"30,45,40,43,25,37"
"36,37,8,45,15,21"
"19,2,26,3,17,12"
"24,9,11,27,48,21"
"11,20,49,5,10,36"
"18,6,2,8,17,35"
"39,20,27,5,22,43"
"30,38,46,28,22,34"
"44,36,29,49,24,23"
"16,10,29,13,28,47"
"27,25,5,3,22,49"
"1,21,38,30,25,9"
"31,10,48,32,38,15"
"2,7,32,36,25,38"
"49,26,18,34,41,21"
"37,29,3,8,38,6"
"25,33,24,43,30,31"
"34,8,32,46,48,9"
"46,13,33,30,32,24"
"17,24,26,32,30,37"
"9,8,36,27,10,15"
"28,33,6,31,46,39"
"19,18,17,36,21,49"
"4,29,44,3,49,30"
"42,48,41,47,17,35"
"46,48,24,10,14,18"
"14,9,22,36,26,34"
"1,39,20,17,29,10"
"18,28,35,45,42,37"
"45,19,21,14,31,32"
"47,13,21,37,45,44"
"33,35,40,1,5,9"
"20,32,14,13,7,1"
"46,39,27,9,35,22"
"4,38,8,2,30,44"
"33,16,25,19,6,20"
"46,4,6,49,48,45"
"33,30,6,34,21,36"
"47,8,13,7,29,49"
"46,11,18,44,8,12"
"22,21,45,11,47,25"
"22,18,19,49,4,25"
"11,44,46,49,19,18"
"28,13,1,17,27,4"
"11,48,31,9,26,13"
"6,45,15,17,40,9"
"44,41,12,14,49,19"
"41,46,2,13,34,27"
"46,45,44,28,7,18"
"2,43,4,6,41,40"
"28,41,47,44,27,5"
"25,26,33,1,41,6"
"13,25,33,6,11,15"
"11,25,6,33,29,8"
"18,49,29,44,47,5"
"33,18,46,21,37,2"
"11,16,10,1,36,39"
"14,29,37,40,48,21"
"49,26,19,34,5,43"
"49,16,35,10,7,23"
"23,19,35,18,2,39"
"2,42,39,48,33,28"
"16,28,20,4,46,22"
"21,40,1,14,8,15"
"30,31,35,46,7,5"
"44,43,42,14,22,19"
"49,7,27,41,46,1"
"28,19,41,4,1,5"
"8,25,22,49,44,17"
"10,42,44,23,21,11"
"30,19,41,28,32,17"
"42,10,24,28,23,35"
"34,42,3,4,43,21"
"2,36,49,44,18,9"
"35,25,31,23,46,29"
"9,46,2,26,40,13"
"31,30,14,48,34,38"
"24,6,48,45,37,14"
"26,9,35,36,33,11"
"31,16,13,28,15,9"
"2,13,19,42,41,31"
"36,33,14,16,35,11"
"8,3,29,9,18,26"
"15,16,44,1,9,23"
"48,45,26,46,11,31"
"1,9,30,24,22,32"
"15,21,19,16,29,17"
"39,34,6,5,17,31"
"19,11,45,40,2,38"
"39,26,19,18,6,29"
"12,18,33,29,25,37"
"20,31,38,19,36,45"
"29,23,35,3,7,37"
"15,23,43,38,47,4"
"4,34,3,5,14,49"
"2,20,1,37,21,29"
"5,43,14,32,45,20"
"40,20,42,25,27,22"
"31,47,48,25,8,17"
"9,42,48,40,43,39"
"33,41,28,22,27,36"
"14,24,49,33,15,7"
"45,42,22,43,37,48"
"30,41,49,29,4,40"
"48,13,20,41,33,8"
"10,12,28,45,26,22"
"12,45,1,26,25,14"
"12,13,4,3,24,20"
"34,44,25,48,6,2"
"28,19,46,41,32,43"
"26,48,47,33,43,45"
"4,32,42,22,19,5"
"47,10,25,9,30,22"
"7,47,43,39,15,3"
"17,36,48,39,44,3"
"17,42,40,4,25,33"
"45,35,12,14,22,39"
"28,9,3,33,41,32"
"41,36,14,22,46,7"
"28,6,36,8,14,32"
"26,32,28,39,29,2"
"32,44,31,24,40,48"
"10,24,34,27,15,31"
"24,41,14,19,31,40"
"8,39,27,10,49,13"
"23,4,49,34,21,17"
"16,43,23,35,21,15"
"22,29,30,49,12,20"
"22,29,13,44,4,23"
"32,18,38,5,25,33"
"43,34,27,13,48,35"
"14,4,38,25,30,7"
"11,43,6,19,10,12"
"31,39,37,28,12,24"
"45,48,46,11,22,27"
"46,41,23,25,32,42"
"19,22,3,29,25,45"
"17,48,33,18,7,8"
"4,16,12,31,19,3"
"38,24,20,12,30,45"
"25,22,29,5,14,38"
"5,48,29,31,6,18"
"8,47,35,24,41,49"
"19,9,10,3,18,24"
"30,15,47,41,20,4"
"36,13,33,19,14,42"
"27,14,1,47,20,46"
"22,18,5,13,4,3"
"34,12,23,24,32,26"
"46,5,47,45,1,8"
"42,40,8,36,47,20"
